Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Axon Guidance (GO:0007411)	3/149	4.331939e-01	6.914519e-01	0	0	1.254131e+00	1.049168e+00	EPHA5;SEMA6B;LGI1
GO_Biological_Process_2023	Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	3/149	4.331939e-01	6.914519e-01	0	0	1.254131e+00	1.049168e+00	FOXJ1;NR0B1;HES1
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	2/91	4.336089e-01	6.914519e-01	0	0	1.371277e+00	1.145855e+00	BAMBI;HES1
GO_Biological_Process_2023	Regulation Of Postsynaptic Membrane Potential (GO:0060078)	1/35	4.346736e-01	6.914519e-01	0	0	1.794209e+00	1.494863e+00	NPFF
GO_Biological_Process_2023	Dendrite Morphogenesis (GO:0048813)	1/35	4.346736e-01	6.914519e-01	0	0	1.794209e+00	1.494863e+00	DOCK10
GO_Biological_Process_2023	Establishment Of Spindle Orientation (GO:0051294)	1/35	4.346736e-01	6.914519e-01	0	0	1.794209e+00	1.494863e+00	GJA1
GO_Biological_Process_2023	Regulation Of Axon Extension (GO:0030516)	1/35	4.346736e-01	6.914519e-01	0	0	1.794209e+00	1.494863e+00	ZFYVE27
GO_Biological_Process_2023	Neural Crest Cell Migration (GO:0001755)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	SEMA6B
GO_Biological_Process_2023	Base-Excision Repair (GO:0006284)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	NEIL1
GO_Biological_Process_2023	Blood Vessel Diameter Maintenance (GO:0097746)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	AGT
GO_Biological_Process_2023	Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	SPRY2
GO_Biological_Process_2023	Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	BRD8
GO_Biological_Process_2023	Positive Regulation Of Phospholipase C Activity (GO:0010863)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	EGFR
GO_Biological_Process_2023	Histone H3 Acetylation (GO:0043966)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	TAF5
GO_Biological_Process_2023	Histone Deacetylation (GO:0016575)	1/36	4.438196e-01	6.990021e-01	0	0	1.742857e+00	1.415788e+00	TBL1Y
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	2/94	4.500126e-01	7.035841e-01	0	0	1.326358e+00	1.059070e+00	SOX9;BRD8
GO_Biological_Process_2023	Aortic Valve Morphogenesis (GO:0003180)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	SOX9
GO_Biological_Process_2023	Axonemal Dynein Complex Assembly (GO:0070286)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	TTC12
GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	SOX9
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	GJA1
GO_Biological_Process_2023	Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	HES1
GO_Biological_Process_2023	Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	HES1
GO_Biological_Process_2023	Positive Regulation Of Signaling (GO:0023056)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	LGI1
GO_Biological_Process_2023	Melanosome Organization (GO:0032438)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	HPS6
GO_Biological_Process_2023	Mitochondrion Disassembly (GO:0061726)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	MAP1LC3C
GO_Biological_Process_2023	Muscle Tissue Development (GO:0060537)	1/37	4.528181e-01	7.035841e-01	0	0	1.694358e+00	1.342380e+00	CSRP2
GO_Biological_Process_2023	Epithelium Development (GO:0060429)	3/154	4.543633e-01	7.051231e-01	0	0	1.212293e+00	9.563272e-01	SALL1;FOXJ1;SOX9
GO_Biological_Process_2023	Regulation Of GTPase Activity (GO:0043087)	4/214	4.551867e-01	7.055394e-01	0	0	1.162382e+00	9.148503e-01	EPHA5;VAV3;DOCK10;CPEB2
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	2/96	4.607984e-01	7.069691e-01	0	0	1.298005e+00	1.005687e+00	BAMBI;SOX9
GO_Biological_Process_2023	RNA 3'-End Processing (GO:0031123)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	SUPV3L1
GO_Biological_Process_2023	Negative Regulation Of Type I Interferon Production (GO:0032480)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	XAF1
GO_Biological_Process_2023	Regulation Of Protein Import Into Nucleus (GO:0042306)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	ZIC1
GO_Biological_Process_2023	Connective Tissue Development (GO:0061448)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	SOX9
GO_Biological_Process_2023	Positive Regulation Of Axonogenesis (GO:0050772)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	ZFYVE27
GO_Biological_Process_2023	Response To Transforming Growth Factor Beta (GO:0071559)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	SOX9
GO_Biological_Process_2023	Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	AGT
GO_Biological_Process_2023	mRNA Transcription By RNA Polymerase II (GO:0042789)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	TAF5
GO_Biological_Process_2023	Membrane Assembly (GO:0071709)	1/38	4.616714e-01	7.069691e-01	0	0	1.648481e+00	1.274114e+00	CHMP2A
GO_Biological_Process_2023	Negative Regulation Of Mitochondrion Organization (GO:0010823)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	TFRC
GO_Biological_Process_2023	Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	WAC
GO_Biological_Process_2023	Negative Regulation Of Transport (GO:0051051)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	MTMR2
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	WAC
GO_Biological_Process_2023	Regulation Of Mitotic Spindle Organization (GO:0060236)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	CHMP2A
GO_Biological_Process_2023	Odontogenesis (GO:0042476)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	AQP5
GO_Biological_Process_2023	Organelle Transport Along Microtubule (GO:0072384)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	CDR2L
GO_Biological_Process_2023	Carboxylic Acid Transmembrane Transport (GO:1905039)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	SLC25A21
GO_Biological_Process_2023	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	AGT
GO_Biological_Process_2023	Positive Regulation Of ATP-dependent Activity (GO:0032781)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	RGN
GO_Biological_Process_2023	Digestive Tract Development (GO:0048565)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	SALL1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Transport (GO:0032388)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	EHD1
GO_Biological_Process_2023	Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	GALNT3
GO_Biological_Process_2023	Histone H4 Acetylation (GO:0043967)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	BRD8
GO_Biological_Process_2023	Internal Peptidyl-Lysine Acetylation (GO:0018393)	1/39	4.703820e-01	7.075213e-01	0	0	1.605018e+00	1.210521e+00	BRD8
GO_Biological_Process_2023	Regulation Of Glycolytic Process (GO:0006110)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	SLC2A6
GO_Biological_Process_2023	Aortic Valve Development (GO:0003176)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	SOX9
GO_Biological_Process_2023	Cell Cycle G2/M Phase Transition (GO:0044839)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	AKAP8
GO_Biological_Process_2023	Cellular Response To Heat (GO:0034605)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	HSF1
GO_Biological_Process_2023	Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	EGFR
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	HSF1
GO_Biological_Process_2023	Water-Soluble Vitamin Metabolic Process (GO:0006767)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	SLC19A3
GO_Biological_Process_2023	mRNA 3'-End Processing (GO:0031124)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	MTPAP
GO_Biological_Process_2023	Protein Deacetylation (GO:0006476)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	TBL1Y
GO_Biological_Process_2023	Protein Localization To Cilium (GO:0061512)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	EHD1
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	1/40	4.789520e-01	7.111542e-01	0	0	1.563784e+00	1.151187e+00	GTPBP4
GO_Biological_Process_2023	Response To UV (GO:0009411)	2/100	4.819945e-01	7.140036e-01	0	0	1.244771e+00	9.084617e-01	EGFR;DDB2
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	2/100	4.819945e-01	7.140036e-01	0	0	1.244771e+00	9.084617e-01	EHD1;CHMP2A
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	5/283	4.828359e-01	7.144173e-01	0	0	1.097179e+00	7.988323e-01	GJA1;BAMBI;VWC2;SOX9;AGT
GO_Biological_Process_2023	DNA Duplex Unwinding (GO:0032508)	1/41	4.873837e-01	7.178039e-01	0	0	1.524612e+00	1.095744e+00	SUPV3L1
GO_Biological_Process_2023	O-glycan Processing (GO:0016266)	1/41	4.873837e-01	7.178039e-01	0	0	1.524612e+00	1.095744e+00	GALNT3
GO_Biological_Process_2023	Acylglycerol Metabolic Process (GO:0006639)	1/41	4.873837e-01	7.178039e-01	0	0	1.524612e+00	1.095744e+00	ABHD6
GO_Biological_Process_2023	Cellular Response To Retinoic Acid (GO:0071300)	1/41	4.873837e-01	7.178039e-01	0	0	1.524612e+00	1.095744e+00	SOX9
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	3/163	4.916012e-01	7.224870e-01	0	0	1.143574e+00	8.120377e-01	GJA1;TMEFF2;GTPBP4
GO_Biological_Process_2023	Activation Of GTPase Activity (GO:0090630)	2/102	4.923989e-01	7.224870e-01	0	0	1.219751e+00	8.641520e-01	CCDC125;FOXJ1
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	4/225	4.937672e-01	7.224870e-01	0	0	1.103902e+00	7.790140e-01	TFRC;ANGPT1;SOX9;EGFR
GO_Biological_Process_2023	DNA Recombination (GO:0006310)	1/42	4.956795e-01	7.224870e-01	0	0	1.487350e+00	1.043861e+00	SUPV3L1
GO_Biological_Process_2023	Branching Morphogenesis Of An Epithelial Tube (GO:0048754)	1/42	4.956795e-01	7.224870e-01	0	0	1.487350e+00	1.043861e+00	SALL1
GO_Biological_Process_2023	Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	1/42	4.956795e-01	7.224870e-01	0	0	1.487350e+00	1.043861e+00	SLC27A5
GO_Biological_Process_2023	Embryonic Heart Tube Morphogenesis (GO:0003143)	1/42	4.956795e-01	7.224870e-01	0	0	1.487350e+00	1.043861e+00	HES1
GO_Biological_Process_2023	Stress-Activated MAPK Cascade (GO:0051403)	1/42	4.956795e-01	7.224870e-01	0	0	1.487350e+00	1.043861e+00	TNFRSF19
GO_Biological_Process_2023	Positive Regulation Of Neuron Differentiation (GO:0045666)	1/42	4.956795e-01	7.224870e-01	0	0	1.487350e+00	1.043861e+00	VWC2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	ANGPT1
GO_Biological_Process_2023	SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	FBXO17
GO_Biological_Process_2023	Response To Amyloid-Beta (GO:1904645)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	GJA1
GO_Biological_Process_2023	Skeletal System Morphogenesis (GO:0048705)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	HOXB3
GO_Biological_Process_2023	Ephrin Receptor Signaling Pathway (GO:0048013)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	EPHA5
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	EGFR
GO_Biological_Process_2023	Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	ANGPT1
GO_Biological_Process_2023	mRNA Catabolic Process (GO:0006402)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	SUPV3L1
GO_Biological_Process_2023	Negative Regulation Of BMP Signaling Pathway (GO:0030514)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	VWC2
GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion (GO:0022407)	1/43	5.038414e-01	7.260571e-01	0	0	1.451863e+00	9.952433e-01	GTPBP4
GO_Biological_Process_2023	Regulation Of Cytokine Production (GO:0001817)	3/167	5.077488e-01	7.269149e-01	0	0	1.115454e+00	7.560192e-01	AFAP1L2;ERMAP;AGT
GO_Biological_Process_2023	Membrane Organization (GO:0061024)	3/167	5.077488e-01	7.269149e-01	0	0	1.115454e+00	7.560192e-01	CHMP2A;STAM;EGFR
GO_Biological_Process_2023	Lysosomal Transport (GO:0007041)	2/105	5.077563e-01	7.269149e-01	0	0	1.184043e+00	8.024893e-01	SLC30A2;CHMP2A
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	2/105	5.077563e-01	7.269149e-01	0	0	1.184043e+00	8.024893e-01	SPRY2;AGT
GO_Biological_Process_2023	Neural Crest Cell Development (GO:0014032)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	SEMA6B
GO_Biological_Process_2023	Bone Development (GO:0060348)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	GJA1
GO_Biological_Process_2023	Nucleobase-Containing Compound Catabolic Process (GO:0034655)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	SUPV3L1
GO_Biological_Process_2023	Nucleus Organization (GO:0006997)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	CHMP2A
GO_Biological_Process_2023	Positive Regulation Of Biosynthetic Process (GO:0009891)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	LARP6
GO_Biological_Process_2023	Response To Unfolded Protein (GO:0006986)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	HSF1
GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	ZIC1
GO_Biological_Process_2023	Mitotic Spindle Assembly (GO:0090307)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	BCCIP
GO_Biological_Process_2023	Regulation Of Cell-Substrate Adhesion (GO:0010810)	1/44	5.118716e-01	7.269149e-01	0	0	1.418027e+00	9.496263e-01	CCDC80
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	8/480	5.140911e-01	7.287736e-01	0	0	1.033360e+00	6.875513e-01	GJA1;TFRC;ANGPT1;SPRY2;PAX6;SOX9;LARP6;AGT
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	4/231	5.143272e-01	7.287736e-01	0	0	1.074393e+00	7.143590e-01	TFRC;ANGPT1;SOX9;EGFR
GO_Biological_Process_2023	Regulation Of Cellular Response To Stress (GO:0080135)	2/107	5.178252e-01	7.307860e-01	0	0	1.161371e+00	7.643184e-01	HSF1;TAF5
GO_Biological_Process_2023	Monoatomic Ion Transport (GO:0006811)	2/107	5.178252e-01	7.307860e-01	0	0	1.161371e+00	7.643184e-01	PANX1;CNGA3
GO_Biological_Process_2023	Regulation Of Cellular Metabolic Process (GO:0031323)	1/45	5.197722e-01	7.307860e-01	0	0	1.385728e+00	9.067716e-01	SLC2A6
GO_Biological_Process_2023	I-kappaB kinase/NF-kappaB Signaling (GO:0007249)	1/45	5.197722e-01	7.307860e-01	0	0	1.385728e+00	9.067716e-01	MAP3K14
GO_Biological_Process_2023	Regulation Of Stem Cell Differentiation (GO:2000736)	1/45	5.197722e-01	7.307860e-01	0	0	1.385728e+00	9.067716e-01	HES1
GO_Biological_Process_2023	Determination Of Left/Right Symmetry (GO:0007368)	1/45	5.197722e-01	7.307860e-01	0	0	1.385728e+00	9.067716e-01	FOXJ1
GO_Biological_Process_2023	Triglyceride Metabolic Process (GO:0006641)	1/45	5.197722e-01	7.307860e-01	0	0	1.385728e+00	9.067716e-01	SLC27A5
GO_Biological_Process_2023	Positive Regulation Of Translation (GO:0045727)	2/108	5.228082e-01	7.342423e-01	0	0	1.150356e+00	7.460523e-01	CDC123;LARP6
GO_Biological_Process_2023	B Cell Receptor Signaling Pathway (GO:0050853)	1/46	5.275454e-01	7.363103e-01	0	0	1.354865e+00	8.664641e-01	VAV3
GO_Biological_Process_2023	Regulation Of Nervous System Development (GO:0051960)	1/46	5.275454e-01	7.363103e-01	0	0	1.354865e+00	8.664641e-01	HES1
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	1/46	5.275454e-01	7.363103e-01	0	0	1.354865e+00	8.664641e-01	ANGPT1
GO_Biological_Process_2023	Myofibril Assembly (GO:0030239)	1/46	5.275454e-01	7.363103e-01	0	0	1.354865e+00	8.664641e-01	CSRP2
GO_Biological_Process_2023	Extracellular Structure Organization (GO:0043062)	2/109	5.277566e-01	7.363103e-01	0	0	1.139546e+00	7.283069e-01	CCDC80;ADAMTS12
GO_Biological_Process_2023	Regulation Of Wnt Signaling Pathway (GO:0030111)	2/109	5.277566e-01	7.363103e-01	0	0	1.139546e+00	7.283069e-01	SALL1;SHISA2
GO_Biological_Process_2023	Regulation Of Cell Cycle (GO:0051726)	5/298	5.283472e-01	7.363260e-01	0	0	1.040204e+00	6.636520e-01	AFAP1L2;CDC123;SOX9;BRD8;ANKK1
GO_Biological_Process_2023	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	2/110	5.326703e-01	7.377770e-01	0	0	1.128937e+00	7.110642e-01	GLP1R;PTGER3
GO_Biological_Process_2023	Response To Lipid (GO:0033993)	2/110	5.326703e-01	7.377770e-01	0	0	1.128937e+00	7.110642e-01	SCD;SOX9
GO_Biological_Process_2023	External Encapsulating Structure Organization (GO:0045229)	2/110	5.326703e-01	7.377770e-01	0	0	1.128937e+00	7.110642e-01	CCDC80;ADAMTS12
GO_Biological_Process_2023	Regulation Of JNK Cascade (GO:0046328)	2/110	5.326703e-01	7.377770e-01	0	0	1.128937e+00	7.110642e-01	TNFRSF19;EGFR
GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	1/47	5.351931e-01	7.377770e-01	0	0	1.325344e+00	8.285094e-01	MARVELD2
GO_Biological_Process_2023	Positive Regulation Of TOR Signaling (GO:0032008)	1/47	5.351931e-01	7.377770e-01	0	0	1.325344e+00	8.285094e-01	WAC
GO_Biological_Process_2023	Secondary Alcohol Metabolic Process (GO:1902652)	1/47	5.351931e-01	7.377770e-01	0	0	1.325344e+00	8.285094e-01	SOAT2
GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	1/47	5.351931e-01	7.377770e-01	0	0	1.325344e+00	8.285094e-01	SOX9
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	1/47	5.351931e-01	7.377770e-01	0	0	1.325344e+00	8.285094e-01	GJA1
GO_Biological_Process_2023	Protein Monoubiquitination (GO:0006513)	1/47	5.351931e-01	7.377770e-01	0	0	1.325344e+00	8.285094e-01	WAC
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	2/111	5.375490e-01	7.386213e-01	0	0	1.118523e+00	6.943069e-01	BAMBI;SPRY2
GO_Biological_Process_2023	Mitotic Cell Cycle Phase Transition (GO:0044772)	2/111	5.375490e-01	7.386213e-01	0	0	1.118523e+00	6.943069e-01	PPP2R2D;CHMP2A
GO_Biological_Process_2023	Mitotic Sister Chromatid Segregation (GO:0000070)	2/111	5.375490e-01	7.386213e-01	0	0	1.118523e+00	6.943069e-01	BCCIP;CHMP2A
GO_Biological_Process_2023	Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	2/112	5.423925e-01	7.417138e-01	0	0	1.108298e+00	6.780182e-01	BCCIP;GTPBP4
GO_Biological_Process_2023	Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	1/48	5.427174e-01	7.417138e-01	0	0	1.297079e+00	7.927316e-01	AGT
GO_Biological_Process_2023	Regulation Of DNA Binding (GO:0051101)	1/48	5.427174e-01	7.417138e-01	0	0	1.297079e+00	7.927316e-01	HES1
GO_Biological_Process_2023	Myelination (GO:0042552)	1/48	5.427174e-01	7.417138e-01	0	0	1.297079e+00	7.927316e-01	BCAS1
GO_Biological_Process_2023	Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	1/48	5.427174e-01	7.417138e-01	0	0	1.297079e+00	7.927316e-01	SPRY2
GO_Biological_Process_2023	Autophagy Of Mitochondrion (GO:0000422)	1/49	5.501202e-01	7.486112e-01	0	0	1.269992e+00	7.589707e-01	MAP1LC3C
GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	1/49	5.501202e-01	7.486112e-01	0	0	1.269992e+00	7.589707e-01	EGFR
GO_Biological_Process_2023	Positive Regulation Of Nervous System Development (GO:0051962)	1/49	5.501202e-01	7.486112e-01	0	0	1.269992e+00	7.589707e-01	SLITRK6
GO_Biological_Process_2023	Negative Regulation Of DNA Metabolic Process (GO:0051053)	1/49	5.501202e-01	7.486112e-01	0	0	1.269992e+00	7.589707e-01	GTPBP4
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	3/179	5.545192e-01	7.489006e-01	0	0	1.038761e+00	6.125091e-01	ANGPT1;SPRY2;EGFR
