Gene,Log2FoldChange,PValue
C1QL4,0.3276655555555559,0.35796856042055586
TRPC6,-0.2192036111111113,0.3580729643704658
KCNG2,-0.19815743055555535,0.3581261630445201
NUDT7,-0.21096777777777653,0.35815234297357545
TAB3,-0.08447930555555416,0.3582316584069696
GTF2E2,-0.07163381944444502,0.35826504259869557
KREMEN2,0.23311048611111218,0.358328762194174
PMEPA1,-0.13168458333333177,0.3583622271456863
KRT2,0.11146458333333337,0.35837857492029956
SRGN,-0.186242986111111,0.35844404601271734
XRCC4,-0.07659291666666324,0.35853536488750726
SLC35A3,0.07329138888888842,0.3586492905733737
ZCCHC9,0.08576444444444498,0.35872580854094405
SNTG2,-0.21571034722222227,0.3587320361631733
DDX53,-0.04854326388888891,0.3587403055101981
ILF2,-0.0735648611111106,0.3587828622089345
LY6H,-0.3339962500000002,0.35887168865576496
RNF170,0.06819708333333274,0.3588852672789135
BMPR1A,0.09861645833333377,0.35911336995195847
POLR2B,-0.059023680555556624,0.35915613477280217
CYP2R1,-0.13727152777777807,0.35921978790402664
KRT222,-0.09787701388888959,0.35924483624574616
LCMT1,-0.05817534722222106,0.3592547807917385
KIAA1107,-0.15604777777777556,0.359344219825911
PPHLN1,0.06369145833333256,0.3593574821172369
C1QL2,-0.34554500000000044,0.3596034202027293
KIFC1,-0.18821118055555708,0.35961915972021696
ANXA8L1,-0.010499097222222224,0.3596392838828052
SEPHS1,-0.061835347222222836,0.35964749945448715
FLOT2,0.06817881944444437,0.35965327858780644
C1orf198,-0.14719527777777586,0.3597124359202161
CENPM,-0.17905763888889137,0.35971616863622347
TTC31,0.07281590277777639,0.35975647236817254
FOXD4L6,-0.21785041666666682,0.3597854876501245
GPATCH2,0.06308104166666695,0.35995788671538353
LSMD1,0.1278241666666684,0.36008996368252955
C17orf63,-0.09261687499999915,0.36009269532533605
SCARA3,-0.13865743055555413,0.36012233534011906
LOC100132287,0.18478416666666586,0.36019837165224783
KSR2,-0.34746604166666595,0.360248417625946
C12orf44,-0.06757194444444714,0.3602655469804457
APH1B,0.0693725694444467,0.3603455790968955
ABCF3,-0.06247076388889106,0.36054654107752465
PLSCR3,-0.065864305555559,0.360574646050271
TTC39C,-0.09683152777777781,0.3605939438433949
LOC283050,0.19071034722222224,0.3607494008691306
ST7,0.0634651388888905,0.36077707692754774
PRSS1,0.03190930555555555,0.36081745215590494
KLF3,0.06134340277777639,0.3609275555821558
HNRNPA2B1,0.07798847222222349,0.36099524376943093
PSMB1,-0.09756152777777771,0.3610293896679949
C8orf80,0.13612465277777797,0.3610870042352738
BLVRA,-0.09167902777777925,0.3611756035683024
CGREF1,-0.2144294444444439,0.3611859846165187
CARD11,-0.16028131944444457,0.3612075517669434
CCDC17,0.16187430555555515,0.3612982414708744
RASA3,0.11044131944444402,0.36139045458831043
PRKAR1A,0.05544770833333601,0.36141625779286424
ABT1,-0.07327437500000222,0.36142972395446815
C20orf177,-0.10221798611111055,0.3614771106954715
CAPN3,-0.24059006944444405,0.3615525153647971
EXOC1,-0.07776152777777767,0.36160522568450476
GAK,-0.09256458333333306,0.3616350355654794
LOC646214,-0.11775624999999934,0.36181587242193164
CLEC2D,0.06865902777778032,0.36183672881445494
MARK3,0.07089250000000114,0.3619007101660088
SS18L1,-0.09058541666666642,0.36192769237050126
NAGPA,0.07369083333333659,0.3619918072838864
FAM50A,-0.06410958333333205,0.362017903269646
TMPRSS4,0.12739791666666664,0.36204602364828464
DENND2D,0.16724576388889023,0.36209997568180907
PLAUR,-0.1680131944444465,0.36217529617208155
ORAI3,0.07613479166666792,0.3622497956223642
CYP4A11,-0.08343180555555557,0.36226304053085157
TMEM132B,-0.3367673611111144,0.36227522674865964
GRAMD4,-0.12445076388888943,0.36227890080364045
CADM4,0.11797423611111135,0.36232999170727576
TMEM202,0.027027361111111113,0.3624177559452972
GUSB,0.0920824305555552,0.3624438471954492
TTTY6,-0.01664201388888889,0.36247212026360587
RPL5,-0.11026770833333543,0.36247243214541847
LIN28B,-0.25457090277777805,0.36250304288193286
SMOC2,-0.2032180555555554,0.3625268173903253
TIAM1,-0.10529618055555723,0.3625363391698193
NAGK,-0.06723361111111181,0.3625612128661532
LOC285205,0.14675375000000002,0.3625673503309106
LOC285194,-0.056325208333333376,0.36259358991594165
SF3B2,-0.06297888888888892,0.3626147162458269
MYCN,0.2186406250000017,0.3626148946484832
CBFA2T3,-0.17806694444444382,0.362618753219132
HRH4,0.11124798611111131,0.3626434202450533
CAPZA2,0.1347047916666675,0.36265464362760264
SUGT1L1,0.14532659722222174,0.3626750473192505
BSCL2,-0.11070395833333357,0.3627783467842788
MPO,0.26034069444444397,0.3628513295056683
PRMT10,0.050441875000000636,0.36288396642301124
CHFR,-0.06286361111111383,0.3628959235654929
PARVA,0.08564402777777858,0.36298989946170745
LOXL1,0.22243270833333284,0.363014298755065
TMC3,-0.0971179166666668,0.36305898497873923
SPCS1,0.07921347222222686,0.36315702986843823
PALB2,0.056266944444445244,0.36318446688435024
TREX1,0.10976375000000083,0.36332376914623704
CHIC1,0.08180854166666585,0.3633424242090299
ACSBG1,0.22684923611111074,0.3633660784385937
FAM101B,-0.11146138888888935,0.3633786112636948
CD3E,0.24755715277777757,0.3633787221715686
RAPH1,-0.0765027083333365,0.36347214185597526
DTX2,-0.07138173611111043,0.3635884996615473
FAM22G,0.14065250000000007,0.3636130301526279
FDXACB1,-0.07471708333333282,0.3636731730422655
SYK,-0.16095326388889042,0.3638506365958171
SF3B3,-0.07337479166666405,0.3638764836873666
LOC220429,0.10701909722222236,0.3638936680907658
MS4A1,0.20850993055555533,0.3639525440917689
CTSL1,-0.11767444444444486,0.3639671651444903
TAS2R31,-0.14279194444444498,0.3639942547366472
GK5,0.08571645833333186,0.36412831660925077
LOC728875,0.13885826388888756,0.36413186361578714
SKIV2L2,0.044081874999999826,0.36418524909465366
SEMA3F,-0.18968180555555492,0.36420532949764906
FIBCD1,-0.19979979166666872,0.3642197058949158
WIPF3,0.2511002777777769,0.3642516117311033
CATSPER2P1,-0.13316805555555522,0.36426526359972405
PLAC9,0.21325673611111107,0.3645593830501734
FMO6P,-0.06211131944444445,0.36456014429949485
GSTM5,0.3884515972222218,0.36463914931646824
CYP7A1,0.13075173611111113,0.36475655119526085
FZD10,0.14384625000000018,0.3648504366875789
LRRC41,-0.047024166666666645,0.36487363529071176
HCG26,0.22279125000000022,0.365131840009922
PAPPA,-0.2458391666666655,0.3651602634181869
PSMF1,-0.047581319444445214,0.36516282781522685
GAS5,-0.13908812500000245,0.3652360421129016
TMCO6,0.10431361111111048,0.36530939551553954
ATP2B3,-0.3203404861111112,0.36538853509349856
IMMT,-0.03350625000000207,0.36569646120337135
SEMA3D,-0.38794701388888875,0.3659287397648916
TRANK1,0.1412258333333316,0.36593277248496303
C9orf142,0.08496645833333183,0.36594040611505013
TFDP3,-0.04553375,0.36596652186966555
UBXN2A,0.06386583333333284,0.36600113887943947
VCAM1,0.2214095138888883,0.3660249486663191
NAA38,-0.05734902777777684,0.36604613351560505
TMEM14C,0.11504340277777914,0.3663216083657456
KAAG1,0.15638284722222218,0.36639019454302785
SCN9A,-0.33804097222222307,0.36641953214722855
RANBP9,-0.05902451388888785,0.3664343166379916
FSTL4,0.2776722916666663,0.3664938127299823
MRPL17,-0.09238937499999977,0.3666297786881675
CARD16,0.20822187499999956,0.3666977560877263
MFSD7,0.18564874999999947,0.36677387388452876
DPY19L2P4,0.30056180555555567,0.36705238867393863
CDK14,0.07670048611111291,0.3670608417084681
PIK3AP1,-0.18163465277777924,0.36708289174958253
EIF1,-0.06758145833333273,0.36711879850473483
IL5RA,-0.1662915972222222,0.36719922219865964
IDH1,0.10217930555555377,0.3672066525913316
P2RY4,0.10732041666666658,0.3672765131039875
ZNF664,0.07660840277777758,0.3673071012103218
C1orf106,-0.17378895833333452,0.36730842588128493
CLEC7A,0.17381923611111105,0.3673935105307123
MIER2,-0.0928983333333342,0.3674373880407028
SEC22B,-0.05278041666666766,0.36748745055350296
ZNF280C,0.08182069444444551,0.36750373630155986
ATR,0.06750569444444565,0.3675981816304386
XK,0.23734423611111133,0.36761495900874047
AQP12A,-0.03692770833333333,0.3676417145218878
HEATR5B,-0.06675104166666479,0.36765175240904807
CLDND1,-0.12047215277777923,0.36774611224882664
CACNA1C,-0.20455888888888918,0.3678152867649217
ZNF833,0.12541124999999909,0.3678860034489776
KCNK13,-0.1682601388888898,0.3679042233008921
NOMO3,-0.0940526388888916,0.36792348273428066
GALNT2,-0.09582097222222608,0.3679370087122513
TLR4,-0.15783604166666443,0.36805263044078507
SMTNL1,0.1885644444444452,0.3680689254224123
TEX101,0.05995027777777778,0.36810987939338474
ATP8B1,-0.17125784722222193,0.3681118423243499
C9orf3,0.12719840277777905,0.36812159417928686
UGT3A2,-0.15816069444444447,0.368231119683926
FAM174B,0.10528312499999881,0.3682647719810775
GZMK,0.2866222222222228,0.3682897079274413
TMEM106B,0.10509486111111421,0.3683673420585284
TCEA1,0.05874708333333167,0.36839687157766454
MOV10,0.0987176388888873,0.3684675585130418
DHX36,-0.049879374999999726,0.36856325971783893
OR5AK2,-0.022216666666666673,0.3685992874610819
DNAJC28,0.06825479166666693,0.3687216315232902
KCTD9,-0.09621062499999944,0.36875222692050286
LOC392196,-0.04118013888888888,0.36880789460453517
TBX20,-0.11412993055555554,0.3688711987537808
BRWD1,-0.06437513888888802,0.36888618725340044
LRRC61,0.31799444444444536,0.36895757062609486
GLI4,0.08812083333333298,0.3689605348387262
TIA1,0.08932569444444738,0.3689868309506097
GPR114,0.23069145833333327,0.3690308732586183
CLIP1,0.08977590277777736,0.3690510034146827
UPP2,0.18864999999999998,0.3691174779079097
PTGIR,-0.14619395833333382,0.3691604540264538
PLAG1,-0.15408472222222258,0.369249870472055
GLDC,0.18752541666666644,0.3692564824060609
SMARCA4,-0.1440033333333357,0.36930826411035567
MRPL19,-0.04923256944444354,0.36933389410441364
LILRB4,-0.16848125000000103,0.3693362929654666
RGS4,-0.2515668055555542,0.3693411497747644
ARL4D,-0.14315430555555686,0.36937829151024826
FANCM,0.1014872222222234,0.3694139143924623
ADSSL1,0.13239055555555446,0.36944753034462996
SHISA9,-0.300894791666666,0.3694475699616771
C7orf72,0.050132569444444455,0.3694771322694364
OR13C9,-0.01854868055555555,0.36949029522156324
NOS2,0.41990506944444395,0.3695162894748341
ASAP1,-0.08778020833333322,0.36953614100128723
SOX30,0.12160048611111107,0.3695547275435166
MSLN,-0.3608772222222214,0.3695621787586352
ALKBH5,-0.057951666666667734,0.3696187105243619
MORN4,-0.0755090277777768,0.3696978084656319
ZNF326,0.07320784722222129,0.37004341132000573
LOC100132247,0.19168965277777694,0.37007041749002323
CACNA1B,0.34707930555555633,0.3700836985136352
C5orf43,0.047117013888890114,0.3701812607257964
LOC92659,-0.09516236111111276,0.3701915829263954
C1orf124,-0.05356055555555628,0.37040537532387025
CHN2,-0.12238986111111139,0.3704287877772814
SLA,-0.1688383333333352,0.3705395639049016
MOV10L1,0.1748974999999997,0.3705805025309097
NCRNA00160,0.08950548611111109,0.37066501903040444
LOC93432,-0.038473472222222235,0.3706885926520977
CCDC154,0.24805840277777813,0.37070228595417104
IRGC,0.11773763888888877,0.37070682605437466
ABTB1,0.09110194444444453,0.37082488424333815
COX7A2,-0.13340131944444344,0.37083162218032256
STX1A,-0.15740770833333162,0.3708410819527402
SPINK13,-0.12171222222222228,0.3708905969817195
PBRM1,-0.08332131944444399,0.3709087185766412
SLC25A43,0.13684576388888914,0.37092831508107227
ACOT9,0.07077881944444542,0.3710584054779468
NLRC5,0.12584958333333063,0.37107100793686953
OR4N3P,0.08705180555555561,0.3711644335562101
NACA,-0.06732402777777757,0.37119318226294845
GPR32,0.06645638888888888,0.3712148381390096
SYVN1,-0.06922701388888974,0.3712217966091132
DYNLL2,-0.10338062500000333,0.37127831533790007
FASLG,0.16989118055555497,0.3713343130025347
NOS3,-0.1620727777777775,0.3714063327915444
CTAG2,-0.11259958333333336,0.37142695305449486
SRRD,-0.05748319444444583,0.3714755386080679
RHBDL1,0.17682090277777718,0.371552847315249
AADAC,0.0882071527777778,0.37159340947985264
HECW1,-0.33710868055555565,0.3717445957721157
PLA2G15,-0.08033229166666445,0.37175722594138594
LMAN1L,-0.15485055555555527,0.3717891736996823
TP53RK,-0.0700368055555547,0.37181161698110116
CTSO,0.1073367361111135,0.37185844471299245
MED26,0.06539305555555686,0.3719695403366745
C7orf51,-0.15905777777777708,0.37202255724765676
NLRP9,0.14400506944444458,0.3720751344333753
NFATC2IP,0.07472833333333284,0.3721651757416847
CRTAP,-0.06859104166666619,0.3721702240168137
PFKFB3,-0.12018923611111099,0.3722252809121902
ADH7,0.14980354166666676,0.37224267153338225
ROR1,0.207971944444445,0.3723050947431929
FLT3,-0.2169791666666665,0.3723629586282012
BET3L,-0.10366284722222213,0.37237867849285233
INTS2,0.06204277777777811,0.372403038983693
CRYGS,0.2237727777777785,0.3724370579320533
LOC100132724,-0.12036284722222224,0.37245710781641383
OR11H6,-0.017285694444444444,0.37253521804458567
INTS7,-0.07937423611110894,0.37256294395422895
ODAM,-0.043269027777777774,0.372595528101116
PRKD2,0.08915347222222358,0.3726424592067193
UBE2V2,-0.056599791666664956,0.37267540413816
CNTN5,0.26260347222222213,0.37271065487437277
MLXIPL,0.19676895833333408,0.3727266964809055
CAB39,-0.04543486111111328,0.3727339255139496
FABP12,0.036152708333333346,0.37280048314687764
ELTD1,0.13168583333333395,0.3728077322028826
COX6C,-0.08150979166666872,0.3728834134027136
SORD,0.08299749999999939,0.37291970929186635
FAM136B,-0.0481177777777778,0.37313013844530957
B3GNT1,0.07292895833333368,0.3731339286327839
TUBB4Q,-0.05951298611111114,0.37315559888860805
PRNP,0.08207881944444573,0.3731794360319257
ZNF704,-0.16601951388888914,0.37318507519588384
PHPT1,0.1144333333333325,0.37319261444944457
MCHR2,-0.197392152777778,0.37319283858116925
PTPRB,0.13603881944444574,0.3732357667015616
IFT20,0.11489055555555439,0.3732879691764489
RBL1,-0.1198634722222236,0.37336005803987904
TBX18,-0.17974152777777697,0.37343143368729603
CENPI,-0.18780673611111176,0.37356345479027053
AGPAT9,-0.1912618055555546,0.37357934229344825
NCKAP5L,-0.10295597222222064,0.373581226703784
SPRR4,-0.02528555555555555,0.3736948628735658
TET2,0.06402861111111058,0.37370956052711923
RNF222,0.10863708333333344,0.37372635032247187
FOLH1B,-0.2542024999999999,0.37377840997485434
AP3S2,-0.05354493055555842,0.3737892916287831
SLC39A11,-0.10203291666666559,0.3738166281165131
RHEBL1,-0.13147854166666662,0.37393041117906123
LOC645676,0.08707111111111132,0.3739364987745916
SF3B1,0.04445430555555596,0.3739658891538703
C19orf35,-0.12612166666666713,0.37397724613082506
PSG3,0.03674430555555556,0.37405628004827784
ZNF410,0.09438652777777712,0.37412963297361157
GXYLT1,0.09201604166666755,0.37417496041883064
KIAA1310,0.06216097222222139,0.37423762088990775
SAMD7,0.07163652777777774,0.3743593006046932
FAM168B,-0.09402187499999748,0.37442702200522293
C6orf174,-0.14368374999999922,0.37443148967013007
KCTD17,-0.0836143749999998,0.37451873054680235
MBNL2,0.09065347222222542,0.3745193252929042
STK3,0.06833972222222151,0.3747790239277241
PPPDE1,0.10223604166666789,0.3747818268347671
CCL3,-0.29686680555555345,0.374877541657736
FAM48B2,0.08825812500000002,0.37490233805841866
SERPINB8,-0.0951970138888889,0.37493803023358807
RPL35A,-0.11434576388888829,0.3750033325517362
STAT5A,0.09767402777777612,0.37501391342305646
FAM134A,-0.04525312500000389,0.3750201703350536
FPR2,-0.29104145833333295,0.3751588155457849
CCR1,-0.16528062499999763,0.375183559878919
SLC22A16,0.17454090277777778,0.37520717640063145
ZNF619,-0.09013277777777695,0.37527261560198316
CLEC6A,0.08673527777777779,0.37527265182047953
ZMAT3,0.11553805555555474,0.37529347525743706
AMMECR1L,-0.05050986111111122,0.3753635769133094
PRAC,-0.08921381944444445,0.375374566118721
AARS2,-0.09330833333333288,0.3754783523839179
RGPD4,0.06918444444444383,0.37553216301732506
WSB1,0.12869527777777812,0.37553283369490553
BAT3,-0.06302006944444472,0.3755476076759758
CMBL,0.1152149305555561,0.37572969814955276
OSBPL2,-0.06624965277777761,0.3757600545145688
RANBP3,0.060924583333333615,0.37581870246744103
BMP15,0.053449861111111094,0.3758275781879161
NKAPL,-0.17820604166666643,0.37585561998868233
AXIN1,-0.0913988888888877,0.3758639565316843
LOC100128554,-0.07448131944444447,0.37602381670895013
C4orf44,0.15577368055555496,0.3760417352478508
CBLC,-0.11928652777777776,0.3760446350203034
HLA-DRB5,-0.2621483333333341,0.3760833341112203
CHCHD7,-0.08863868055555457,0.37609356958790147
GPR26,0.348493611111111,0.37611164549105036
C10orf96,-0.015451527777777774,0.37617588311545447
KBTBD12,0.2830931250000006,0.3761905064690506
MRPL39,-0.07694715277777853,0.37621751563686767
ZNF484,-0.07823291666666599,0.3762398666727767
FIBP,0.060404513888887124,0.37636870087295826
COLQ,0.16741541666666748,0.3764487496096694
MYSM1,0.14762937499999929,0.3764702697898545
RELB,-0.10913986111111029,0.3765536240781722
CHRNB2,0.2296764583333326,0.3765585864469418
HIST1H3F,-0.1820281944444443,0.3766186840745657
CHRNB4,0.20917777777777768,0.3766200136389525
TSSK4,0.18368993055555638,0.37664240338832583
WDR85,0.07705916666666823,0.37693122613884206
SNRPD1,-0.07075625000000052,0.37703560814221965
FOXO4,-0.12407715277777775,0.3770657592031295
GPC5,0.2402356249999995,0.3770745689416483
EXOC3L2,-0.23565611111111107,0.37711956882069714
CRTC3,-0.061251041666668726,0.3772469767198908
ADAM21,-0.12548312499999925,0.3773347124918374
RAB6C,-0.0724849305555555,0.3774092231599309
TAS2R30,0.06481826388888887,0.37745673870221974
ANKRD50,-0.09709263888888842,0.37761520614294175
C20orf20,-0.07002416666666633,0.37763939774901434
ASS1,0.24119076388888594,0.3776590144773371
C5orf62,0.1809124999999998,0.3776670106585102
NKAP,-0.04985736111111194,0.377745305234521
LOC729375,0.10979208333333368,0.3777521777708763
MMP24,0.14576916666666584,0.37781670667576345
KCNN4,-0.26472118055555605,0.3778528706908037
C18orf21,-0.07812006944444327,0.37788838452027634
CARD10,-0.14006708333333506,0.3779615086993381
STH,-0.0701373611111111,0.37796753600244887
XRCC1,0.06862833333333107,0.3779793286789963
ELAVL1,-0.05539729166666696,0.3779867348884607
LTBR,0.13968111111111448,0.37802026417845885
NOS1AP,-0.17242187500000128,0.3780309346092391
PODXL,-0.11602104166666471,0.37813376924798003
GLRX5,-0.061680486111109545,0.37813979886982624
RASA2,-0.13369374999999994,0.3781429895711321
LRTM1,-0.11319472222222238,0.37818608604474097
OC90,0.12949,0.3782475321557106
PRSS35,-0.3108378472222215,0.3783097516583726
PER3,0.17568243055555577,0.3783156570115347
KCND2,0.3028819444444455,0.3783769172310952
DNA2,-0.13909437499999822,0.3783805190316555
C2orf56,0.05402527777777699,0.37840076068020395
DPM2,-0.06834791666666717,0.37840766724584174
FOXL2,0.14077638888888977,0.3784182149003337
SEC31B,0.18796138888889047,0.37842574086137265
GBP6,0.22169402777777814,0.37852535342216925
C11orf10,-0.088420138888889,0.3785554598488699
ASF1A,0.08718888888889076,0.3785985449802084
TYW1,0.0626496527777789,0.3786122721045102
CYP4A22,0.03072770833333333,0.3786432995339167
CERKL,-0.19276270833333164,0.37873028245369117
PEX19,-0.059380138888887046,0.3787350690623191
MRPS21,0.07776923611110931,0.37876750525976477
POLR2A,-0.10793666666666546,0.3787889927902076
PTH2,0.030796736111111115,0.37879080350725713
CLPP,0.08291298611111486,0.3788655094927255
MIA3,0.05369291666666598,0.3789276359873422
BRIX1,-0.0649040277777786,0.3789960203491821
ATAD3A,-0.09170201388888799,0.37900161416050876
KIAA0317,-0.10290576388888972,0.3790091956704852
GRIN2A,0.29373548611110945,0.379152575957921
OPTC,-0.16547777777777772,0.37915884777022396
TRIM27,-0.05076597222222112,0.37919157330120845
TDRD5,0.20479159722222207,0.37929869186916987
TRAF7,-0.06599597222222187,0.3793553248625474
SLC24A6,0.08034750000000201,0.3794149010627756
DZIP3,0.0848178472222223,0.37945417608149756
TMEM107,0.09829930555555677,0.3795654169488668
EPB41L5,0.08063069444444615,0.379575495517874
PRPF4,-0.055565902777779286,0.3797311510248839
ZNF141,0.09294951388888784,0.37991093990395525
WDTC1,-0.08486409722222277,0.37991679164884257
PISD,-0.062230138888889286,0.37996456000029405
SAAL1,0.06557368055555557,0.3800695677327734
PSTK,-0.10327597222222273,0.380255324754705
USPL1,0.07412993055555539,0.38035032926660856
OXTR,0.22587777777777784,0.3803877456521524
CDRT15,-0.04243118055555557,0.3803957208860062
TEX264,0.07042555555555552,0.380540929438464
SLAIN2,-0.05103638888888895,0.3805567130702706
FLJ33360,0.18426034722222218,0.3805580184886108
LMBRD1,0.09646208333333384,0.38058660145962203
SELM,-0.1840450694444442,0.3806383187583451
CCDC13,0.1538292361111102,0.38071519145282917
DNASE2B,0.21797618055555645,0.38072161956582695
RWDD1,0.09439541666666784,0.3807277553091251
SCN2B,-0.20379784722222283,0.38077092195073176
TUSC2,0.07435868055555517,0.3808636072440247
PRRX1,0.11711256944444415,0.3808862365111857
CAMK2D,0.10262958333333394,0.380929096843536
EDNRA,-0.1479974305555558,0.38094741687266165
SIRT5,0.05577194444444444,0.3809475310156636
C9orf150,-0.11275576388888986,0.3811896701286563
FAHD2A,-0.07795701388888787,0.38137033510380086
KRT32,-0.10127006944444444,0.38150184120350955
FGD6,0.12561784722222136,0.38162225077155815
ZNF460,-0.10057173611111114,0.3816488952208852
SURF2,-0.07041701388888555,0.3817850860920195
VPS13B,0.07812423611111186,0.3817958164576524
CASP1,0.15649923611111127,0.38180009843494545
SYNPO2,0.17458319444444648,0.3818144582383118
IGDCC3,0.2267293749999988,0.38183635479815603
LRRC16B,0.23547909722222204,0.3818844437299692
YIPF1,0.07386520833333066,0.3820812530364178
SPIB,-0.19033472222222225,0.3821050645064749
THOC4,-0.06891312499999636,0.3821526107672153
C1orf135,-0.13959965277777808,0.3821560289511202
NAB2,0.09127701388888987,0.3822595517098255
APEX1,0.07354680555555682,0.38226250545725915
CBX4,-0.08858118055555586,0.3823192130825643
DNAH12,0.23801423611111083,0.38234419107146395
MCM3,0.09167180555555454,0.38246454985952777
RRN3,0.06461194444444374,0.3825358665082533
SCFD1,0.058504583333331084,0.3825637838677141
C6orf122,-0.1549356944444451,0.38257693213652355
SNRPD2,0.11746562500000124,0.3827554602619276
DDX54,-0.0942390972222249,0.3828322758776192
CYYR1,0.11709222222222238,0.38289521623385353
ZAR1L,-0.07472180555555558,0.3828958315905095
APBA2,-0.11982118055555624,0.38294365529860724
CREG2,0.27386486111111097,0.3829670705138249
WDR82,-0.06257243055555683,0.38298670253671535
IFIT2,-0.14475555555555886,0.38306427649803815
MTCP1,0.12238826388888846,0.38308477782193173
DGUOK,-0.07868576388888826,0.383097274289742
PIGR,-0.19771854166666625,0.38310338588942866
NUS1,0.06789006944444509,0.38312255554846614
FBXO43,0.17487611111111256,0.38333729418200707
RBMXL1,-0.049501250000000496,0.3833439136682006
KIAA1797,-0.15880256944444504,0.3833508027269194
ZNF283,0.07807812500000111,0.3834484628604932
RASSF3,-0.13515347222222296,0.3834506346330342
SUV420H1,-0.06454708333333237,0.3834680666479439
UQCRHL,-0.09363062500000119,0.3837354687159232
UNC119B,0.07830687500000089,0.3837592387952493
PPP1R12A,0.059983472222223,0.38376422334763727
C8orf75,-0.05267215277777784,0.38396505681689824
PNN,0.10530770833333492,0.38398487446733354
DNAH6,0.2891023611111123,0.3839937968604962
G6PC2,-0.14173840277777783,0.3840208741160821
HRSP12,0.12867486111111326,0.3840656444356776
NVL,0.05537618055555349,0.3840877060525228
MDK,0.13996965277777562,0.38415383982383705
DNAJC5G,-0.11600701388888901,0.38439763509296304
TUSC1,-0.1961485416666644,0.38442354548603197
C22orf43,0.14552083333333343,0.38469523010256823
C5orf24,0.05837826388888878,0.3846984663684064
DECR2,0.08881187499999932,0.3847578098111848
PRO0611,-0.07608090277777774,0.38477858148928795
CYP19A1,-0.21511034722222266,0.3848404245853272
ROD1,-0.07736430555555529,0.3848413749054915
MAST3,-0.11709687500000143,0.38486144568817465
POU6F1,0.07643395833333244,0.3848640407673702
HLF,0.19272069444444462,0.38488985509546536
LINGO2,-0.23400229166666664,0.3848942230262183
BRS3,-0.1270725694444445,0.38490899040528104
ILKAP,-0.0615933333333345,0.38498593612073895
C8orf34,0.34559555555555566,0.3850308191315648
GPN2,-0.05250993055555675,0.38504792237434504
DPM1,-0.07284805555555707,0.38506535127989794
UBE2G1,-0.039264861111110605,0.3853111081271524
BNIP3L,-0.0827161805555523,0.3853688281181475
CREM,0.11833694444444731,0.38539589943187086
PRKCA,0.08907423611111653,0.3855642660774347
OR52H1,0.03696131944444444,0.38561772517194093
CD1D,-0.1605247916666661,0.38561914368183864
GPR142,0.09296805555555562,0.3856260774143031
GRM4,-0.2488904861111112,0.3857042671990607
PVALB,0.3130443749999996,0.38570473062071275
ST8SIA4,-0.15411444444444555,0.3857833810964777
CLINT1,0.04185666666666954,0.385835659488825
MCART2,-0.10874298611111133,0.3860487544953848
UPRT,0.05977340277777721,0.3860991000578969
ZCWPW1,0.1353197916666673,0.386154141171284
IFT122,0.08389256944444412,0.3863210593141363
MLL3,0.10933388888888906,0.38647797974833886
ADCY3,-0.06759326388888631,0.3865057570613969
MTMR14,-0.04175756944444231,0.38664298063786967
PRB4,-0.019221319444444447,0.386682180588069
WDR26,-0.048560416666669326,0.3866952251845288
GSK3B,-0.08354243055555699,0.3867535668099556
TSLP,0.24313687500000025,0.3867555261442688
LOC100133331,0.17767597222222253,0.3867637559584708
AGAP5,0.12513131944444567,0.3870499861552645
LOC100129935,0.021060486111111113,0.3870575510840854
CYFIP1,0.06814083333333443,0.3871390503727533
NFYC,-0.04785840277777531,0.387179759565964
TBCB,0.07712173611111162,0.3872313559008084
C10orf75,-0.10398777777777735,0.38731220052376514
PGPEP1L,-0.07854298611111105,0.3873558033227185
ZNF295,0.07734124999999992,0.38743155090510745
YARS2,-0.05950395833333477,0.38745988108385376
OR5B12,0.05467625000000002,0.38758966158292446
HLA-H,0.13611187499999922,0.3877409193088351
TES,-0.1262582638888894,0.3878788696233892
VAC14,-0.05848840277777789,0.38789784191404736
CHCHD3,-0.05844180555555489,0.3879060121263839
CRLF2,-0.05206708333333336,0.3879515820243833
TGFBR2,-0.12391111111110753,0.38798941234874634
NES,0.15240694444444536,0.3879989184367655
OR51E1,-0.3054494444444442,0.38805997298493916
UBL7,-0.04984062499999986,0.38811629250694296
TNFRSF13C,-0.18136930555555608,0.3881757575423153
AAAS,0.05811270833333282,0.3883655866594497
C9orf45,-0.1746480555555543,0.3883697021365766
C19orf69,-0.1485449305555555,0.3884027196022055
TXLNG,-0.12058965277777745,0.38859049631680576
IRF2BP1,0.0881466666666686,0.38863155818948014
ALG8,0.04720937500000133,0.3886711206672233
ERCC8,0.06605069444444567,0.3887132528884538
ERI3,0.06657041666666785,0.3887908004034549
TRNAU1AP,0.08388874999999985,0.3889965546782471
TM4SF5,0.04136020833333334,0.3890265308332197
CTNNBL1,-0.05242312500000246,0.38904878302205875
CST9L,0.023692222222222226,0.38911682329249425
KRT72,0.046822499999999975,0.3891720184128795
GNG5,0.08785687499999995,0.3891896818671486
PARK2,-0.09529083333333332,0.3892121379447077
RIN1,0.1734351388888875,0.38922406094146633
RGS12,0.10025298611111033,0.3894021686917529
MBD3,0.09102333333333235,0.3894189949437209
SORBS2,0.1730135416666645,0.389423207655925
FBLN5,0.1877173611111136,0.3894402530907274
PLXDC2,-0.14094500000000032,0.38956709048641214
DHX32,-0.06211166666666834,0.38959428593687934
